pageid,pagetitle,revisionid,timestamp,comment,type,editentity,parentid
432,Q265,54239,2017-01-06T18:38:46Z,b'/* wbsetdescription-add:1|bg */ \xd0\xb4\xd1\x8a\xd1\x80\xd0\xb6\xd0\xb0\xd0\xb2\xd0\xb0 \xd0\xb2 \xd0\xa6\xd0\xb5\xd0\xbd\xd1\x82\xd1\x80\xd0\xb0\xd0\xbb\xd0\xbd\xd0\xb0 \xd0\x90\xd0\xb7\xd0\xb8\xd1\x8f',add,description,421189670
432,Q265,54239,2017-01-06T18:38:48Z,b'/* wbsetaliases-add:1|bg */ \xd0\xa0\xd0\xb5\xd0\xbf\xd1\x83\xd0\xb1\xd0\xbb\xd0\xb8\xd0\xba\xd0\xb0 \xd0\xa3\xd0\xb7\xd0\xb1\xd0\xb5\xd0\xba\xd0\xb8\xd1\x81\xd1\x82\xd0\xb0\xd0\xbd',add,aliase,424959835
432,Q265,533014,2017-01-08T12:20:13Z,"b'/* wbcreateclaim-create:1| */ [[Property:P3422]]: 99258, #quickstatements'",create,claim,424959843
432,Q265,503272,2017-01-14T16:45:56Z,b'/* wbsetsitelink-add:1|mgwiki */ Uzbekistan',add,sitelink,425599648
432,Q265,71094,2017-01-21T09:27:52Z,b'/* wbeditentity-update:0| */ BOT:Add labels (Upper case)',update,label,429224384
432,Q265,2778583,2017-01-31T21:27:39Z,b'/* wbsetdescription-add:1|he */ \xd7\x9e\xd7\x93\xd7\x99\xd7\xa0\xd7\x94 \xd7\x91\xd7\x90\xd7\xa1\xd7\x99\xd7\x94',add,description,433820198
433,Q266,66011,2016-10-16T08:30:15Z,"b'/* wbcreateclaim-create:1| */ [[Property:P3031]]: 1DRSG, #quickstatements'",create,claim,374781899
433,Q266,2087157,2016-10-28T11:41:42Z,b'/* wbsetsitelink-add:1|trwiki */ Drosera',add,sitelink,389650518
433,Q266,108983,2016-11-17T09:59:02Z,b'/* wbeditentity-update:0| */ via [[:w:ru:\xd0\x92\xd0\x9f:WE-F|WE-Framework gadget]] from ruwiki',update,entity,397342026
433,Q266,1529466,2016-12-26T20:11:01Z,b'/* wbsetlabel-add:1|id */ Drosera',add,label,408665321
433,Q266,1529466,2016-12-26T20:11:02Z,b'/* wbsetlabel-add:1|ms */ Drosera',add,label,420966769
433,Q266,1529466,2016-12-26T20:11:03Z,b'/* wbsetlabel-add:1|sh */ Rosulja',add,label,420966776
433,Q266,1529466,2016-12-26T20:11:04Z,b'/* wbsetlabel-add:1|tr */ Drosera',add,label,420966786
433,Q266,300311,2017-01-14T10:03:24Z,b'/* wbcreateclaim-create:1| */ [[Property:P3405]]: 120231',create,claim,420966795
433,Q266,300311,2017-01-14T10:03:25Z,b'/* wbsetreference-add:2| */ [[Property:P3405]]: 120231',add,reference,428919859
433,Q266,300311,2017-01-19T17:08:49Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: Zonnedauw, according to [[Property:P3405]]=120231'",create,claim,428919872
433,Q266,300311,2017-01-19T17:08:50Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: Zonnedauw, according to [[Property:P3405]]=120231'",add,reference,433018041
433,Q266,2785724,2017-01-20T00:53:27Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: Drosera, #mix'n'match""",create,claim,433018046
433,Q266,66982,2017-01-30T20:14:27Z,b'/* wbsetsitelink-add:1|bat_smgwiki */ Saul\xc4\x97s a\xc5\xa1ara',add,sitelink,433127369
436,Q267,725,2016-10-06T16:58:02Z,b'/* clientsitelink-remove:1||ocwiki */ Cafeteria',remove,sitelink,362087428
436,Q267,66011,2016-10-16T08:30:19Z,"b'/* wbcreateclaim-create:1| */ [[Property:P3031]]: 1CAFEG, #quickstatements'",create,claim,384384985
438,Q268,12240,2016-10-03T10:03:22Z,b'/* wbsetlabel-set:1|be */ \xd0\x9f\xd0\xbe\xd0\xb7\xd0\xbd\xd0\xb0\xd0\xbd\xd1\x8c',set,label,382624835
438,Q268,12240,2016-10-03T10:03:23Z,b'/* wbsetaliases-add:1|be */ \xd0\x93\xd0\xbe\xd1\x80\xd0\xb0\xd0\xb4 \xd0\x9f\xd0\xbe\xd0\xb7\xd0\xbd\xd0\xb0\xd0\xbd\xd1\x8c',add,aliase,383454953
438,Q268,19567,2016-10-10T00:06:18Z,b'/* wbsetsitelink-add:1|mkwiki */ \xd0\x9f\xd0\xbe\xd0\xb7\xd0\xbd\xd0\xb0\xd1\x9a',add,sitelink,383454956
438,Q268,24059,2016-10-23T06:07:07Z,"b'/* wbeditentity-update:0| */ Bot: setting proper label for sq,fj,ki'",update,label,385788911
438,Q268,1522796,2016-12-03T03:16:57Z,b'/* clientsitelink-remove:1||nahwiki */ Poznan',remove,sitelink,393090407
438,Q268,4279,2016-12-24T11:02:22Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: Pozna\xc5\x84, #mix'n'match""",create,claim,413354995
438,Q268,54239,2017-01-06T18:40:31Z,b'/* wbsetdescription-add:1|bg */ \xd0\xb3\xd1\x80\xd0\xb0\xd0\xb4 \xd0\xb2 \xd0\x9f\xd0\xbe\xd0\xbb\xd1\x88\xd0\xb0',add,description,419591897
439,Q269,148056,2016-10-04T11:52:11Z,b'/* wbremoveclaims-remove:1| */ [[Property:P158]]: Coat of Arms of Tashkent.svg',remove,claim,382771590
439,Q269,388816765,2016-10-15T03:33:28Z,b'/* wbsetsitelink-add:1|hakwiki */ Tashkent',add,sitelink,383698817
439,Q269,71094,2016-10-22T00:04:57Z,b'/* wbeditentity-update:0| */ BOT:Add labels (Upper case)',update,label,388816765
439,Q269,78009,2016-11-04T08:13:01Z,b'/* wbcreateclaim-create:1| */ [[Property:P6]]: [[Q12830837]]',create,claim,392490723
439,Q269,78009,2016-11-04T08:13:03Z,b'/* wbsetreference-add:2| */ [[Property:P6]]: [[Q12830837]]',add,reference,400828653
